Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-05-01,Pull Up,Back,68.3,kgs,8,,,
2025-05-01,Pull Up,Back,68.3,kgs,7,,,
2025-05-01,Pull Up,Back,68.3,kgs,7,,,
2025-05-01,Pull Up,Back,68.3,kgs,7,,,
2025-05-01,Seated Cable Row,Back,61.3,kgs,8,,,
2025-05-01,Seated Cable Row,Back,61.3,kgs,8,,,
2025-05-01,Seated Cable Row,Back,61.3,kgs,7,,,
2025-05-01,Chin Up,Back,45.0,kgs,10,,,
2025-05-01,Chin Up,Back,45.0,kgs,10,,,
2025-05-01,Chin Up,Back,45.0,kgs,10,,,
2025-05-01,Rear Delt Machine Fly,Shoulders,52.0,kgs,9,,,
2025-05-01,Rear Delt Machine Fly,Shoulders,52.0,kgs,8,,,
2025-05-01,Rear Delt Machine Fly,Shoulders,52.0,kgs,8,,,
2025-05-01,Rear Delt Machine Fly,Shoulders,52.0,kgs,8,,,
2025-05-01,EZ-Bar Curl,Biceps,34.3,kgs,9,,,
2025-05-01,EZ-Bar Curl,Biceps,34.3,kgs,10,,,
2025-05-01,EZ-Bar Curl,Biceps,34.3,kgs,10,,,
2025-05-01,Dumbbell Hammer Curl,Biceps,14.0,kgs,9,,,
2025-05-01,Dumbbell Hammer Curl,Biceps,14.0,kgs,8,,,
2025-05-01,Dumbbell Hammer Curl,Biceps,14.0,kgs,8,,,
2025-05-03,Seated Leg Press (Quad Focus),Legs,87.5,kgs,9,,,
2025-05-03,Seated Leg Press (Quad Focus),Legs,87.5,kgs,6,,,
2025-05-03,Seated Leg Press (Quad Focus),Legs,87.5,kgs,8,,,
2025-05-03,Seated Leg Press (Quad Focus),Legs,87.5,kgs,8,,,
2025-05-03,Leg Press,Legs,160.0,kgs,6,,,
2025-05-03,Leg Press,Legs,160.0,kgs,8,,,
2025-05-03,Leg Press,Legs,160.0,kgs,8,,,
2025-05-03,Leg Extension Machine,Legs,52.0,kgs,9,,,
2025-05-03,Leg Extension Machine,Legs,52.0,kgs,8,,,
2025-05-03,Leg Extension Machine,Legs,52.0,kgs,8,,,
2025-05-03,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-03,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-03,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-03,Lying Leg Curl Machine,Legs,45.0,kgs,8,,,
2025-05-03,Lying Leg Curl Machine,Legs,45.0,kgs,8,,,
2025-05-03,Lying Leg Curl Machine,Legs,45.0,kgs,8,,,
2025-05-03,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-05-03,Barbell Calf Raise,Legs,100.0,kgs,10,,,
2025-05-03,Barbell Calf Raise,Legs,100.0,kgs,10,,,
2025-05-04,Incline Barbell Bench Press,Chest,40.0,kgs,8,,,
2025-05-04,Incline Barbell Bench Press,Chest,40.0,kgs,6,,,
2025-05-04,Incline Barbell Bench Press,Chest,40.0,kgs,7,,,
2025-05-04,Incline Barbell Bench Press,Chest,40.0,kgs,6,,,
2025-05-04,Flat Machine Bench Press,Chest,40.0,kgs,9,,,
2025-05-04,Flat Machine Bench Press,Chest,40.0,kgs,9,,,
2025-05-04,Flat Machine Bench Press,Chest,40.0,kgs,8,,,
2025-05-04,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,
2025-05-04,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,
2025-05-04,Lateral Dumbbell Raise,Shoulders,6.0,kgs,8,,,
2025-05-04,Lateral Dumbbell Raise,Shoulders,6.0,kgs,8,,,
2025-05-04,Seated Machine Fly,Chest,45.0,kgs,12,,,
2025-05-04,Seated Machine Fly,Chest,47.3,kgs,10,,,
2025-05-04,Seated Machine Fly,Chest,47.3,kgs,10,,,
2025-05-04,Cable Overhead Triceps Extension,Triceps,32.0,kgs,8,,,
2025-05-04,Cable Overhead Triceps Extension,Triceps,32.0,kgs,8,,,
2025-05-04,Cable Overhead Triceps Extension,Triceps,32.0,kgs,8,,,
2025-05-04,Cable Overhead Triceps Extension,Triceps,32.0,kgs,7,,,
2025-05-04,Machine Push Down,Triceps,41.0,kgs,10,,,
2025-05-04,Machine Push Down,Triceps,41.0,kgs,10,,,
2025-05-04,Machine Push Down,Triceps,41.0,kgs,10,,,
2025-05-07,Neutral Lat Pulldown,Back,59.0,kgs,10,,,
2025-05-07,Neutral Lat Pulldown,Back,59.0,kgs,9,,,
2025-05-07,Neutral Lat Pulldown,Back,59.0,kgs,8,,,
2025-05-07,Chest Supported Row,Back,54.3,kgs,8,,,
2025-05-07,Chest Supported Row,Back,54.3,kgs,8,,,
2025-05-07,Chest Supported Row,Back,54.3,kgs,7,,,
2025-05-07,Seated Wide Grip Row,Back,47.3,kgs,9,,,
2025-05-07,Seated Wide Grip Row,Back,47.3,kgs,9,,,
2025-05-07,Seated Wide Grip Row,Back,47.3,kgs,9,,,
2025-05-07,Cable Face Pull,Shoulders,36.0,kgs,8,,,
2025-05-07,Cable Face Pull,Shoulders,36.0,kgs,9,,,
2025-05-07,Cable Face Pull,Shoulders,36.0,kgs,8,,,
2025-05-07,Reverse Cable Flys,Shoulders,9.0,kgs,8,,,
2025-05-07,Reverse Cable Flys,Shoulders,9.0,kgs,8,,,
2025-05-07,Reverse Cable Flys,Shoulders,9.0,kgs,8,,,
2025-05-07,Standing Bayesian Cable Curl,Biceps,20.3,kgs,9,,,
2025-05-07,Standing Bayesian Cable Curl,Biceps,20.3,kgs,8,,,
2025-05-07,Standing Bayesian Cable Curl,Biceps,20.3,kgs,6,,,
2025-05-07,EZ-Bar Preacher Curl,Biceps,32.0,kgs,9,,,
2025-05-07,EZ-Bar Preacher Curl,Biceps,32.0,kgs,8,,,
2025-05-07,EZ-Bar Preacher Curl,Biceps,32.0,kgs,7,,,
2025-05-09,Flat Barbell Bench Press,Chest,52.5,kgs,9,,,
2025-05-09,Flat Barbell Bench Press,Chest,52.5,kgs,6,,,
2025-05-09,Flat Barbell Bench Press,Chest,52.5,kgs,6,,,
2025-05-09,Flat Barbell Bench Press,Chest,52.5,kgs,5,,,
2025-05-09,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,9,,,
2025-05-09,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,9,,,
2025-05-09,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,9,,,
2025-05-09,Cable Flys,Chest,14.0,kgs,9,,,
2025-05-09,Cable Flys,Chest,14.0,kgs,10,,,
2025-05-09,Cable Flys,Chest,14.0,kgs,10,,,
2025-05-09,Cable Lateral Raise,Shoulders,11.0,kgs,11,,,
2025-05-09,Cable Lateral Raise,Shoulders,11.0,kgs,9,,,
2025-05-09,Cable Lateral Raise,Shoulders,11.0,kgs,9,,,
2025-05-09,Cable Overhead Triceps Extension,Triceps,34.3,kgs,10,,,
2025-05-09,Cable Overhead Triceps Extension,Triceps,34.3,kgs,10,,,
2025-05-09,Cable Overhead Triceps Extension,Triceps,34.3,kgs,8,,,
2025-05-09,Rope Push Down,Triceps,27.0,kgs,8,,,
2025-05-09,Rope Push Down,Triceps,27.0,kgs,8,,,
2025-05-09,Rope Push Down,Triceps,27.0,kgs,8,,,
2025-05-10,Pull Up,Back,68.3,kgs,8,,,
2025-05-10,Pull Up,Back,68.3,kgs,8,,,
2025-05-10,Pull Up,Back,68.3,kgs,9,,,
2025-05-10,Pull Up,Back,68.3,kgs,8,,,
2025-05-10,Seated Cable Row,Back,61.3,kgs,8,,,
2025-05-10,Seated Cable Row,Back,61.3,kgs,8,,,
2025-05-10,Seated Cable Row,Back,61.3,kgs,8,,,
2025-05-10,Chin Up,Back,45.0,kgs,12,,,
2025-05-10,Chin Up,Back,47.3,kgs,10,,,
2025-05-10,Chin Up,Back,47.3,kgs,9,,,
2025-05-10,Rear Delt Machine Fly,Shoulders,52.0,kgs,9,,,
2025-05-10,Rear Delt Machine Fly,Shoulders,52.0,kgs,9,,,
2025-05-10,Rear Delt Machine Fly,Shoulders,52.0,kgs,8,,,
2025-05-10,Rear Delt Machine Fly,Shoulders,52.0,kgs,8,,,
2025-05-10,EZ-Bar Curl,Biceps,34.3,kgs,11,,,
2025-05-10,EZ-Bar Curl,Biceps,36.0,kgs,10,,,
2025-05-10,EZ-Bar Curl,Biceps,36.0,kgs,8,,,
2025-05-10,Dumbbell Hammer Curl,Biceps,14.0,kgs,9,,,
2025-05-10,Dumbbell Hammer Curl,Biceps,14.0,kgs,9,,,
2025-05-10,Dumbbell Hammer Curl,Biceps,14.0,kgs,8,,,
2025-05-11,Seated Leg Press (Quad Focus),Legs,97.5,kgs,10,,,
2025-05-11,Seated Leg Press (Quad Focus),Legs,97.5,kgs,9,,,
2025-05-11,Seated Leg Press (Quad Focus),Legs,97.5,kgs,9,,,
2025-05-11,Seated Leg Press (Quad Focus),Legs,97.5,kgs,9,,,
2025-05-11,Leg Press,Legs,160.0,kgs,8,,,
2025-05-11,Leg Press,Legs,160.0,kgs,8,,,
2025-05-11,Leg Press,Legs,160.0,kgs,8,,,
2025-05-11,Leg Extension Machine,Legs,52.0,kgs,10,,,
2025-05-11,Leg Extension Machine,Legs,52.0,kgs,8,,,
2025-05-11,Leg Extension Machine,Legs,52.0,kgs,9,,,
2025-05-11,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-11,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-11,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-11,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2025-05-11,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2025-05-11,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2025-05-11,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-05-11,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-05-11,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-05-14,Incline Barbell Bench Press,Chest,40.0,kgs,9,,,
2025-05-14,Incline Barbell Bench Press,Chest,40.0,kgs,9,,,
2025-05-14,Incline Barbell Bench Press,Chest,40.0,kgs,7,,,
2025-05-14,Incline Barbell Bench Press,Chest,40.0,kgs,7,,,
2025-05-14,Flat Machine Bench Press,Chest,40.0,kgs,9,,,
2025-05-14,Flat Machine Bench Press,Chest,40.0,kgs,9,,,
2025-05-14,Flat Machine Bench Press,Chest,40.0,kgs,9,,,
2025-05-14,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,
2025-05-14,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,
2025-05-14,Lateral Dumbbell Raise,Shoulders,6.0,kgs,8,,,
2025-05-14,Lateral Dumbbell Raise,Shoulders,6.0,kgs,8,,,
2025-05-14,Seated Machine Fly,Chest,52.0,kgs,15,,,
2025-05-14,Seated Machine Fly,Chest,59.0,kgs,10,,,
2025-05-14,Seated Machine Fly,Chest,59.0,kgs,10,,,
2025-05-14,Cable Overhead Triceps Extension,Triceps,32.0,kgs,10,,,
2025-05-14,Cable Overhead Triceps Extension,Triceps,32.0,kgs,10,,,
2025-05-14,Cable Overhead Triceps Extension,Triceps,14.0,kgs,9,,,
2025-05-14,Cable Overhead Triceps Extension,Triceps,14.0,kgs,10,,,
2025-05-14,Machine Push Down,Triceps,41.0,kgs,12,,,
2025-05-14,Machine Push Down,Triceps,41.0,kgs,11,,,
2025-05-14,Machine Push Down,Triceps,41.0,kgs,10,,,
2025-05-15,Neutral Lat Pulldown,Back,59.0,kgs,10,,,
2025-05-15,Neutral Lat Pulldown,Back,59.0,kgs,10,,,
2025-05-15,Neutral Lat Pulldown,Back,59.0,kgs,9,,,
2025-05-15,Chest Supported Row,Back,54.3,kgs,8,,,
2025-05-15,Chest Supported Row,Back,54.3,kgs,9,,,
2025-05-15,Chest Supported Row,Back,54.3,kgs,8,,,
2025-05-15,Seated Wide Grip Row,Back,47.3,kgs,10,,,
2025-05-15,Seated Wide Grip Row,Back,47.3,kgs,10,,,
2025-05-15,Seated Wide Grip Row,Back,47.3,kgs,10,,,
2025-05-15,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-05-15,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-05-15,Cable Face Pull,Shoulders,36.0,kgs,10,,,
2025-05-15,Cable Face Pull,Shoulders,36.0,kgs,10,,,
2025-05-15,Standing Bayesian Cable Curl,Biceps,20.3,kgs,10,,,
2025-05-15,Standing Bayesian Cable Curl,Biceps,20.3,kgs,9,,,
2025-05-15,Standing Bayesian Cable Curl,Biceps,20.3,kgs,7,,,
2025-05-15,EZ-Bar Preacher Curl,Biceps,32.0,kgs,10,,,
2025-05-15,EZ-Bar Preacher Curl,Biceps,32.0,kgs,9,,,
2025-05-15,EZ-Bar Preacher Curl,Biceps,32.0,kgs,7,,,
2025-05-15,Standing Bayesian Cable Curl,Biceps,18.0,kgs,7,,,
2025-05-16,Flat Barbell Bench Press,Chest,52.5,kgs,9,,,
2025-05-16,Flat Barbell Bench Press,Chest,55.0,kgs,6,,,
2025-05-16,Flat Barbell Bench Press,Chest,55.0,kgs,6,,,
2025-05-16,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2025-05-16,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,8,,,
2025-05-16,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,7,,,
2025-05-16,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,8,,,
2025-05-16,Cable Flys,Chest,14.0,kgs,10,,,
2025-05-16,Cable Flys,Chest,14.0,kgs,9,,,
2025-05-16,Cable Flys,Chest,14.0,kgs,10,,,
2025-05-16,Cable Lateral Raise,Shoulders,11.0,kgs,12,,,
2025-05-16,Cable Lateral Raise,Shoulders,11.0,kgs,10,,,
2025-05-16,Cable Lateral Raise,Shoulders,11.0,kgs,10,,,
2025-05-16,Cable Overhead Triceps Extension,Triceps,34.3,kgs,11,,,
2025-05-16,Cable Overhead Triceps Extension,Triceps,34.3,kgs,10,,,
2025-05-16,Cable Overhead Triceps Extension,Triceps,34.3,kgs,10,,,
2025-05-16,Rope Push Down,Triceps,27.0,kgs,10,,,
2025-05-16,Rope Push Down,Triceps,27.0,kgs,9,,,
2025-05-16,Rope Push Down,Triceps,27.0,kgs,8,,,
2025-05-19,Pull Up,Back,73.0,kgs,8,,,
2025-05-19,Pull Up,Back,73.0,kgs,8,,,
2025-05-19,Pull Up,Back,73.0,kgs,7,,,
2025-05-19,Pull Up,Back,73.0,kgs,6,,,
2025-05-19,Seated Cable Row,Back,61.3,kgs,10,,,
2025-05-19,Seated Cable Row,Back,61.3,kgs,10,,,
2025-05-19,Seated Cable Row,Back,61.3,kgs,9,,,
2025-05-19,Chin Up,Back,47.3,kgs,10,,,
2025-05-19,Chin Up,Back,47.3,kgs,10,,,
2025-05-19,Chin Up,Back,47.3,kgs,10,,,
2025-05-19,Rear Delt Machine Fly,Shoulders,52.0,kgs,11,,,
2025-05-19,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-05-19,Rear Delt Machine Fly,Shoulders,52.0,kgs,9,,,
2025-05-19,Rear Delt Machine Fly,Shoulders,52.0,kgs,9,,,
2025-05-19,EZ-Bar Curl,Biceps,36.0,kgs,10,,,
2025-05-19,EZ-Bar Curl,Biceps,41.0,kgs,9,,,
2025-05-19,EZ-Bar Curl,Biceps,41.0,kgs,10,,,
2025-05-19,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2025-05-19,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2025-05-19,Dumbbell Hammer Curl,Biceps,14.0,kgs,9,,,
2025-05-21,Seated Leg Press (Quad Focus),Legs,97.5,kgs,9,,,
2025-05-21,Seated Leg Press (Quad Focus),Legs,100.0,kgs,8,,,
2025-05-21,Seated Leg Press (Quad Focus),Legs,100.0,kgs,7,,,
2025-05-21,Seated Leg Press (Quad Focus),Legs,100.0,kgs,7,,,
2025-05-21,Leg Press,Legs,160.0,kgs,6,,,
2025-05-21,Leg Press,Legs,160.0,kgs,8,,,
2025-05-21,Leg Press,Legs,160.0,kgs,7,,,
2025-05-21,Leg Extension Machine,Legs,52.0,kgs,10,,,
2025-05-21,Leg Extension Machine,Legs,52.0,kgs,10,,,
2025-05-21,Leg Extension Machine,Legs,52.0,kgs,10,,,
2025-05-21,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-21,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-21,Barbell Glute Bridge,Legs,20.0,kgs,6,,,
2025-05-21,Lying Leg Curl Machine,Legs,45.0,kgs,11,,,
2025-05-21,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2025-05-21,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2025-05-21,Barbell Calf Raise,Legs,100.0,kgs,12,,,
2025-05-21,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-05-21,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-05-22,Incline Barbell Bench Press,Chest,40.0,kgs,10,,,
2025-05-22,Incline Barbell Bench Press,Chest,40.0,kgs,9,,,
2025-05-22,Incline Barbell Bench Press,Chest,40.0,kgs,7,,,
2025-05-22,Incline Barbell Bench Press,Chest,40.0,kgs,8,,,
2025-05-22,Flat Machine Bench Press,Chest,40.0,kgs,10,,,
2025-05-22,Flat Machine Bench Press,Chest,40.0,kgs,10,,,
2025-05-22,Flat Machine Bench Press,Chest,40.0,kgs,10,,,
2025-05-22,Lateral Dumbbell Raise,Shoulders,9.0,kgs,12,,,
2025-05-22,Lateral Dumbbell Raise,Shoulders,11.3,kgs,8,,,
2025-05-22,Lateral Dumbbell Raise,Shoulders,11.3,kgs,8,,,
2025-05-22,Lateral Dumbbell Raise,Shoulders,11.3,kgs,8,,,
2025-05-22,Seated Machine Fly,Chest,59.0,kgs,12,,,
2025-05-22,Seated Machine Fly,Chest,62.3,kgs,10,,,
2025-05-22,Seated Machine Fly,Chest,62.3,kgs,10,,,
2025-05-22,Cable Overhead Triceps Extension,Triceps,36.0,kgs,10,,,
2025-05-22,Cable Overhead Triceps Extension,Triceps,36.0,kgs,10,,,
2025-05-22,Cable Overhead Triceps Extension,Triceps,14.0,kgs,10,,,
2025-05-22,Cable Overhead Triceps Extension,Triceps,14.0,kgs,12,,,
2025-05-22,Machine Push Down,Triceps,41.0,kgs,12,,,
2025-05-22,Machine Push Down,Triceps,41.0,kgs,12,,,
2025-05-22,Machine Push Down,Triceps,41.0,kgs,12,,,
2025-05-26,Neutral Lat Pulldown,Back,61.3,kgs,10,,,
2025-05-26,Neutral Lat Pulldown,Back,61.3,kgs,9,,,
2025-05-26,Neutral Lat Pulldown,Back,61.3,kgs,9,,,
2025-05-26,Chest Supported Row,Back,54.3,kgs,9,,,
2025-05-26,Chest Supported Row,Back,54.3,kgs,9,,,
2025-05-26,Chest Supported Row,Back,54.3,kgs,8,,,
2025-05-26,Seated Wide Grip Row,Back,47.3,kgs,11,,,
2025-05-26,Seated Wide Grip Row,Back,47.3,kgs,11,,,
2025-05-26,Seated Wide Grip Row,Back,48.4,kgs,10,,,
2025-05-26,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-05-26,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-05-26,Cable Face Pull,Shoulders,38.3,kgs,10,,,
2025-05-26,Cable Face Pull,Shoulders,38.3,kgs,9,,,
2025-05-26,Standing Bayesian Cable Curl,Biceps,20.3,kgs,11,,,
2025-05-26,Standing Bayesian Cable Curl,Biceps,20.3,kgs,10,,,
2025-05-26,Standing Bayesian Cable Curl,Biceps,20.3,kgs,7,,,
2025-05-26,Standing Bayesian Cable Curl,Biceps,18.0,kgs,10,,,
2025-05-26,EZ-Bar Preacher Curl,Biceps,32.0,kgs,10,,,
2025-05-26,EZ-Bar Preacher Curl,Biceps,32.0,kgs,9,,,
2025-05-26,EZ-Bar Preacher Curl,Biceps,32.0,kgs,7,,,
2025-05-29,Flat Barbell Bench Press,Chest,55.0,kgs,8,,,
2025-05-29,Flat Barbell Bench Press,Chest,55.0,kgs,6,,,
2025-05-29,Flat Barbell Bench Press,Chest,55.0,kgs,7,,,
2025-05-29,Flat Barbell Bench Press,Chest,55.0,kgs,7,,,
2025-05-29,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,8,,,
2025-05-29,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,7,,,
2025-05-29,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,8,,,
2025-05-29,Cable Flys,Chest,14.0,kgs,10,,,
2025-05-29,Cable Flys,Chest,14.0,kgs,9,,,
2025-05-29,Cable Flys,Chest,14.0,kgs,9,,,
2025-05-29,Cable Lateral Raise,Shoulders,14.0,kgs,8,,,
2025-05-29,Cable Lateral Raise,Shoulders,14.0,kgs,9,,,
2025-05-29,Cable Lateral Raise,Shoulders,14.0,kgs,8,,,
2025-05-29,Cable Overhead Triceps Extension,Triceps,41.0,kgs,9,,,
2025-05-29,Cable Overhead Triceps Extension,Triceps,41.0,kgs,9,,,
2025-05-29,Cable Overhead Triceps Extension,Triceps,41.0,kgs,10,,,
2025-05-29,Rope Push Down,Triceps,27.0,kgs,11,,,
2025-05-29,Rope Push Down,Triceps,27.0,kgs,9,,,
2025-05-29,Rope Push Down,Triceps,27.0,kgs,9,,,
2025-05-30,Pull Up,Back,79.0,kgs,8,,,
2025-05-30,Pull Up,Back,79.0,kgs,7,,,
2025-05-30,Pull Up,Back,79.0,kgs,6,,,
2025-05-30,Pull Up,Back,79.0,kgs,6,,,
2025-05-30,Seated Cable Row,Back,66.0,kgs,8,,,
2025-05-30,Seated Cable Row,Back,66.0,kgs,8,,,
2025-05-30,Seated Cable Row,Back,66.0,kgs,8,,,
2025-05-30,Chin Up,Back,52.0,kgs,10,,,
2025-05-30,Chin Up,Back,52.0,kgs,9,,,
2025-05-30,Chin Up,Back,52.0,kgs,9,,,
2025-05-30,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-05-30,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-05-30,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-05-30,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-05-30,EZ-Bar Curl,Biceps,45.0,kgs,11,,,
2025-05-30,EZ-Bar Curl,Biceps,45.0,kgs,9,,,
2025-05-30,EZ-Bar Curl,Biceps,45.0,kgs,8,,,
2025-05-30,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2025-05-30,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2025-05-30,Dumbbell Hammer Curl,Biceps,14.0,kgs,9,,,
2025-05-31,Seated Leg Press (Quad Focus),Legs,100.0,kgs,10,,,
2025-05-31,Seated Leg Press (Quad Focus),Legs,100.0,kgs,9,,,
2025-05-31,Seated Leg Press (Quad Focus),Legs,100.0,kgs,9,,,
2025-05-31,Seated Leg Press (Quad Focus),Legs,100.0,kgs,7,,,
2025-05-31,Leg Press,Legs,160.0,kgs,9,,,
2025-05-31,Leg Press,Legs,160.0,kgs,8,,,
2025-05-31,Leg Press,Legs,160.0,kgs,8,,,
2025-05-31,Leg Extension Machine,Legs,54.3,kgs,11,,,
2025-05-31,Leg Extension Machine,Legs,54.3,kgs,9,,,
2025-05-31,Leg Extension Machine,Legs,54.3,kgs,8,,,
2025-05-31,Lying Leg Curl Machine,Legs,47.5,kgs,11,,,
2025-05-31,Lying Leg Curl Machine,Legs,50.0,kgs,8,,,
2025-05-31,Lying Leg Curl Machine,Legs,50.0,kgs,8,,,
2025-05-31,Barbell Calf Raise,Legs,100.0,kgs,12,,,
2025-05-31,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-05-31,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-06-01,Incline Barbell Bench Press,Chest,40.0,kgs,9,,,
2025-06-01,Incline Barbell Bench Press,Chest,40.0,kgs,8,,,
2025-06-01,Incline Barbell Bench Press,Chest,40.0,kgs,7,,,
2025-06-01,Incline Barbell Bench Press,Chest,40.0,kgs,7,,,
2025-06-01,Flat Machine Bench Press,Chest,42.5,kgs,10,,,
2025-06-01,Flat Machine Bench Press,Chest,42.5,kgs,8,,,
2025-06-01,Flat Machine Bench Press,Chest,42.5,kgs,8,,,
2025-06-01,Lateral Dumbbell Raise,Shoulders,11.3,kgs,9,,,
2025-06-01,Lateral Dumbbell Raise,Shoulders,11.3,kgs,9,,,
2025-06-01,Lateral Dumbbell Raise,Shoulders,11.3,kgs,9,,,
2025-06-01,Lateral Dumbbell Raise,Shoulders,11.3,kgs,9,,,
2025-06-01,Seated Machine Fly,Chest,66.0,kgs,10,,,
2025-06-01,Seated Machine Fly,Chest,66.0,kgs,11,,,
2025-06-01,Seated Machine Fly,Chest,66.0,kgs,10,,,
2025-06-01,Cable Overhead Triceps Extension,Triceps,36.0,kgs,8,,,
2025-06-01,Cable Overhead Triceps Extension,Triceps,36.0,kgs,8,,,
2025-06-01,Cable Overhead Triceps Extension,Triceps,16.3,kgs,8,,,
2025-06-01,Cable Overhead Triceps Extension,Triceps,16.3,kgs,10,,,
2025-06-01,Machine Push Down,Triceps,41.0,kgs,12,,,
2025-06-01,Machine Push Down,Triceps,41.0,kgs,12,,,
2025-06-01,Machine Push Down,Triceps,41.0,kgs,12,,,
2025-06-03,Neutral Lat Pulldown,Back,66.0,kgs,9,,,
2025-06-03,Neutral Lat Pulldown,Back,66.0,kgs,8,,,
2025-06-03,Chest Supported Row,Back,54.3,kgs,9,,,
2025-06-03,Chest Supported Row,Back,54.3,kgs,9,,,
2025-06-03,Chest Supported Row,Back,54.3,kgs,9,,,
2025-06-03,Seated Wide Grip Row,Back,52.0,kgs,10,,,
2025-06-03,Seated Wide Grip Row,Back,52.0,kgs,10,,,
2025-06-03,Seated Wide Grip Row,Back,52.0,kgs,10,,,
2025-06-03,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-06-03,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-06-03,Cable Face Pull,Shoulders,38.3,kgs,10,,,
2025-06-03,Cable Face Pull,Shoulders,38.3,kgs,10,,,
2025-06-03,Standing Bayesian Cable Curl,Biceps,20.3,kgs,11,,,
2025-06-03,Standing Bayesian Cable Curl,Biceps,20.3,kgs,10,,,
2025-06-03,Standing Bayesian Cable Curl,Biceps,20.3,kgs,8,,,
2025-06-03,Standing Bayesian Cable Curl,Biceps,18.0,kgs,6,,,
2025-06-03,EZ-Bar Preacher Curl,Biceps,32.0,kgs,11,,,
2025-06-03,EZ-Bar Preacher Curl,Biceps,32.0,kgs,10,,,
2025-06-03,EZ-Bar Preacher Curl,Biceps,32.0,kgs,8,,,
2025-06-03,Neutral Lat Pulldown,Back,66.0,kgs,7,,,
2025-06-05,Flat Barbell Bench Press,Chest,55.0,kgs,9,,,
2025-06-05,Flat Barbell Bench Press,Chest,55.0,kgs,8,,,
2025-06-05,Flat Barbell Bench Press,Chest,55.0,kgs,7,,,
2025-06-05,Flat Barbell Bench Press,Chest,55.0,kgs,6,,,
2025-06-05,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,8,,,
2025-06-05,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,8,,,
2025-06-05,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,7,,,
2025-06-05,Cable Flys,Chest,14.0,kgs,10,,,
2025-06-05,Cable Flys,Chest,14.0,kgs,9,,,
2025-06-05,Cable Flys,Chest,14.0,kgs,9,,,
2025-06-05,Cable Lateral Raise,Shoulders,14.0,kgs,10,,,
2025-06-05,Cable Lateral Raise,Shoulders,14.0,kgs,9,,,
2025-06-05,Cable Lateral Raise,Shoulders,14.0,kgs,8,,,
